True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Piastra att su att 2pz sp8.DXF;-;-;Piastra att su att 2pz sp8;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Piastra att su vasca 2pz sp8.DXF;-;-;Piastra att su vasca 2pz sp8;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Piastra att timone 2pz sp10.dxf;-;-;Piastra att timone 2pz sp10;2;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Piastra attacco cilindro 4pz sp8.dxf;-;-;Piastra attacco cilindro 4pz sp8;4;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Piastra base cilindro 1pz sp10.dxf;-;-;Piastra base cilindro 1pz sp10;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Piastra saldata su pistone asse 4pz sp8.dxf;-;-;Piastra saldata su pistone asse 4pz sp8;4;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Piastra sopra balestra 1pz sp8.dxf;-;-;Piastra sopra balestra 1pz sp8;1;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Protezione 1pz sp2 zinc.dxf;-;-;Protezione 1pz sp2 zinc;1;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Protezione fanali 2pz sp3.dxf;-;-;Protezione fanali 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Quarto attacco 2pz sp4.DXF;-;-;Quarto attacco 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\rinf ant 2pz sp3.dxf;-;-;rinf ant 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Rinf ant telaio 2pz sp3.dxf;-;-;Rinf ant telaio 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Rinf latelale longherone 6pz sp2.dxf;-;-;Rinf latelale longherone 6pz sp2;6;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Rinf laterale 2pz sp8.dxf;-;-;Rinf laterale 2pz sp8;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Rinf post est telaio 2pz sp3.dxf;-;-;Rinf post est telaio 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Rinf post int telaio 1pz sp4.dxf;-;-;Rinf post int telaio 1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Rinf sopra timone 1pz sp8.dxf;-;-;Rinf sopra timone 1pz sp8;1;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Rinf sotto  timone 1pz sp8.dxf;-;-;Rinf sotto  timone 1pz sp8;1;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Scatolato tamp nicch  braccio  2pz sp4.DXF;-;-;Scatolato tamp nicch  braccio  2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Scuadreta piede 1pz sp10.dxf;-;-;Scuadreta piede 1pz sp10;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\secondo att su paraf 1pz sp3.DXF;-;-;secondo att su paraf 1pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Secondo attacco 2pz sp4.DXF;-;-;Secondo attacco 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Ser later con tappo 1pz sp2.dxf;-;-;Ser later con tappo 1pz sp2;1;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Sovrasp avanti 2pz sp2.dxf;-;-;Sovrasp avanti 2pz sp2;2;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Sovrasp dietro 1pz sp2.dxf;-;-;Sovrasp dietro 1pz sp2;1;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Sovrasp dietro 2pz sp2.dxf;-;-;Sovrasp dietro 2pz sp2;2;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Suporto gomma 8pz sp4.dxf;-;-;Suporto gomma 8pz sp4;8;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Suporto piede 1pz sp10.dxf;-;-;Suporto piede 1pz sp10;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Suporto pistone  fermo  asse 4pz sp8.dxf;-;-;Suporto pistone  fermo  asse 4pz sp8;4;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Supp barra luce 2pz sp4.dxf;-;-;Supp barra luce 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Supporto freno a volantino 2 pz sp 5.dxf;-;-;Supporto freno a volantino 2 pz sp 5;2;5;-;
