True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\lama suporto copertura 2pz 2p6.dxf;-;-;lama suporto copertura 2pz 2p6;2;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Lamiera sponda 1pz sp3.dxf;-;-;Lamiera sponda 1pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Laterale dx 1pz sp6.dxf;-;-;Laterale dx 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Laterale sx 1pz sp6.dxf;-;-;Laterale sx 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Leva sopra 4pz sp8 non tagliare.dxf;-;-;Leva sopra 4pz sp8 non tagliare;4;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Leva su spoiler 4pz sp8.dxf;-;-;Leva su spoiler 4pz sp8;4;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Leva su spoiler all 15 4pz sp8.dxf;-;-;Leva su spoiler all 15 4pz sp8;4;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Longh spandi lungh 4000 pz2 sp4.dxf;-;-;Longh spandi lungh 4000 pz2 sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Longh spandi lungh 4500 pz2 sp4.dxf;-;-;Longh spandi lungh 4500 pz2 sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Longherone guidacatena 3000 2pz sp4.dxf;-;-;Longherone guidacatena 3000 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Longherone guidacatena 3300 2pz sp4.dxf;-;-;Longherone guidacatena 3300 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Longherone guidacatena 4000 2pz sp4.dxf;-;-;Longherone guidacatena 4000 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Longherone guidacatena 4500 2pz sp4.dxf;-;-;Longherone guidacatena 4500 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\LONGHERONE l=3300.dxf;-;-;LONGHERONE l=3300;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\LONGHERONE l=3500.dxf;-;-;LONGHERONE l=3500;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\LONGHERONE l=3500 per tandem.dxf;-;-;LONGHERONE l=3500 per tandem;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\LONGHERONE l=4000.dxf;-;-;LONGHERONE l=4000;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\maniglia di soll 2pz sp10.dxf;-;-;maniglia di soll 2pz sp10;2;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Manovella soll eliche  1pz sp10.dxf;-;-;Manovella soll eliche  1pz sp10;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Mant sup carter 1pz sp2.dxf;-;-;Mant sup carter 1pz sp2;1;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Orecc att  sopra bocc 4pz sp20.dxf;-;-;Orecc att  sopra bocc 4pz sp20;4;20;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Orecc da sald su tubo da 27 4pz sp6.dxf;-;-;Orecc da sald su tubo da 27 4pz sp6;4;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Orecch coll gaffe 1pz sp10 libera.dxf;-;-;Orecch coll gaffe 1pz sp10 libera;1;10;-;
