True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Sost riduttore ala esterna 1pz sp8.dxf;-;-;Sost riduttore ala esterna 1pz sp8;1;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Sost riduttore ala interna 1pz sp8.dxf;-;-;Sost riduttore ala interna 1pz sp8;1;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Supp piastra rid  lato esterno 1pz sp8.DXF;-;-;Supp piastra rid  lato esterno 1pz sp8;1;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Supp piastra rid  lato interno 1pz sp8.DXF;-;-;Supp piastra rid  lato interno 1pz sp8;1;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Sviluppo att ruota 2pz sp8.DXF;-;-;Sviluppo att ruota 2pz sp8;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Tappo per tappo piccolo 1 pz sp4.DXF;-;-;Tappo per tappo piccolo 1 pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\tappo sopra grande 1pz sp4.DXF;-;-;tappo sopra grande 1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\tappo sopra piccolo 1pz sp4.DXF;-;-;tappo sopra piccolo 1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\tappo sopra piccolo dietro 1pz sp2.DXF;-;-;tappo sopra piccolo dietro 1pz sp2;1;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Traversa 2pz sp3.dxf;-;-;Traversa 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Traversa suporto 1pz sp3.dxf;-;-;Traversa suporto 1pz sp3;1;3;-;
